,Species,TREE_ID,X_orig,X,Y_orig,Y,Year,logF_current
56523,Pinus ponderosa,96460_3_7_6_4_313,-121.2916667,-121.2997,39.66666667,39.6727,2007,3.232543551
56523,Pinus ponderosa,96460_3_7_6_4_313,-121.2916667,-121.2937,39.66666667,39.6757,2007,3.232543551
56524,Pinus ponderosa,96460_3_7_6_4_313,-121.2916667,-121.2997,39.66666667,39.6727,2017,3.089342586
56524,Pinus ponderosa,96460_3_7_6_4_313,-121.2916667,-121.2937,39.66666667,39.6757,2017,3.089342586
56525,Pinus ponderosa,96468_2_105_6_1_516,-122.7916667,-122.7967,40.875,40.882,2009,2.784165992
56525,Pinus ponderosa,96468_2_105_6_1_516,-122.7916667,-122.7947,40.875,40.878,2009,2.784165992
56526,Pinus ponderosa,96468_2_105_6_1_516,-122.7916667,-122.7967,40.875,40.882,2019,3.061418629
56526,Pinus ponderosa,96468_2_105_6_1_516,-122.7916667,-122.7947,40.875,40.878,2019,3.061418629
56527,Pinus ponderosa,96468_2_105_6_3_539,-122.7916667,-122.7967,40.875,40.876,2009,2.784024092
56527,Pinus ponderosa,96468_2_105_6_3_539,-122.7916667,-122.7917,40.875,40.882,2009,2.784024092
56528,Pinus ponderosa,96468_2_105_6_3_539,-122.7916667,-122.7967,40.875,40.876,2019,3.061276729
56528,Pinus ponderosa,96468_2_105_6_3_539,-122.7916667,-122.7917,40.875,40.882,2019,3.061276729
56529,Pinus ponderosa,96468_2_105_6_3_546,-122.7916667,-122.8007,40.875,40.879,2009,2.784514292
56529,Pinus ponderosa,96468_2_105_6_3_546,-122.7916667,-122.7947,40.875,40.882,2009,2.784514292
56530,Pinus ponderosa,96468_2_105_6_3_546,-122.7916667,-122.8007,40.875,40.879,2019,3.061805629
56530,Pinus ponderosa,96468_2_105_6_3_546,-122.7916667,-122.7947,40.875,40.882,2019,3.061805629
56531,Pinus ponderosa,96468_2_105_6_3_547,-122.7916667,-122.7997,40.875,40.883,2009,2.784127292
56531,Pinus ponderosa,96468_2_105_6_3_547,-122.7916667,-122.7957,40.875,40.878,2009,2.784127292
56532,Pinus ponderosa,96468_2_105_6_3_547,-122.7916667,-122.7997,40.875,40.883,2019,3.061341229
56532,Pinus ponderosa,96468_2_105_6_3_547,-122.7916667,-122.7957,40.875,40.878,2019,3.061341229
56533,Pinus ponderosa,96468_2_105_6_3_550,-122.7916667,-122.7977,40.875,40.878,2009,2.784578792
56533,Pinus ponderosa,96468_2_105_6_3_550,-122.7916667,-122.7947,40.875,40.882,2009,2.784578792
56534,Pinus ponderosa,96468_2_105_6_3_550,-122.7916667,-122.7977,40.875,40.878,2019,3.061895929
56534,Pinus ponderosa,96468_2_105_6_3_550,-122.7916667,-122.7947,40.875,40.882,2019,3.061895929
56535,Pinus ponderosa,96468_2_105_6_3_552,-122.7916667,-122.8007,40.875,40.884,2009,2.784359492
56535,Pinus ponderosa,96468_2_105_6_3_552,-122.7916667,-122.7917,40.875,40.876,2009,2.784359492
56536,Pinus ponderosa,96468_2_105_6_3_552,-122.7916667,-122.8007,40.875,40.884,2019,3.061779829
56536,Pinus ponderosa,96468_2_105_6_3_552,-122.7916667,-122.7917,40.875,40.876,2019,3.061779829
56537,Pinus ponderosa,96468_2_105_6_3_555,-122.7916667,-122.8007,40.875,40.883,2009,2.784114392
56537,Pinus ponderosa,96468_2_105_6_3_555,-122.7916667,-122.7967,40.875,40.876,2009,2.784114392
56538,Pinus ponderosa,96468_2_105_6_3_555,-122.7916667,-122.8007,40.875,40.883,2019,3.061367029
56538,Pinus ponderosa,96468_2_105_6_3_555,-122.7916667,-122.7967,40.875,40.876,2019,3.061367029
56539,Pinus ponderosa,96468_2_105_6_3_559,-122.7916667,-122.7937,40.875,40.884,2009,2.784423992
56539,Pinus ponderosa,96468_2_105_6_3_559,-122.7916667,-122.7927,40.875,40.884,2009,2.784423992
56540,Pinus ponderosa,96468_2_105_6_3_559,-122.7916667,-122.7937,40.875,40.884,2019,3.061754029
56540,Pinus ponderosa,96468_2_105_6_3_559,-122.7916667,-122.7927,40.875,40.884,2019,3.061754029
56541,Pinus ponderosa,96468_2_105_6_3_560,-122.7916667,-122.7997,40.875,40.879,2009,2.784269192
56541,Pinus ponderosa,96468_2_105_6_3_560,-122.7916667,-122.7917,40.875,40.881,2009,2.784269192
56542,Pinus ponderosa,96468_2_105_6_3_560,-122.7916667,-122.7997,40.875,40.879,2019,3.061508929
56542,Pinus ponderosa,96468_2_105_6_3_560,-122.7916667,-122.7917,40.875,40.881,2019,3.061508929
56543,Pinus ponderosa,96468_2_105_6_3_561,-122.7916667,-122.8007,40.875,40.878,2009,2.784604592
56543,Pinus ponderosa,96468_2_105_6_3_561,-122.7916667,-122.7927,40.875,40.875,2009,2.784604592
56544,Pinus ponderosa,96468_2_105_6_3_561,-122.7916667,-122.8007,40.875,40.878,2019,3.061870129
56544,Pinus ponderosa,96468_2_105_6_3_561,-122.7916667,-122.7927,40.875,40.875,2019,3.061870129
56545,Pinus ponderosa,96468_2_105_6_3_563,-122.7916667,-122.7997,40.875,40.883,2009,2.784165992
56545,Pinus ponderosa,96468_2_105_6_3_563,-122.7916667,-122.7927,40.875,40.882,2009,2.784165992
56546,Pinus ponderosa,96468_2_105_6_3_563,-122.7916667,-122.7997,40.875,40.883,2019,3.061379929
56546,Pinus ponderosa,96468_2_105_6_3_563,-122.7916667,-122.7927,40.875,40.882,2019,3.061379929
56547,Pinus ponderosa,96475_2_49_6_1_300,-121.4166667,-121.4217,41.41666667,41.4197,2010,2.533526976
56547,Pinus ponderosa,96475_2_49_6_1_300,-121.4166667,-121.4197,41.41666667,41.4167,2010,2.533526976
56548,Pinus ponderosa,96475_2_49_6_1_300,-121.4166667,-121.4217,41.41666667,41.4197,2020,2.490422717
56548,Pinus ponderosa,96475_2_49_6_1_300,-121.4166667,-121.4197,41.41666667,41.4167,2020,2.490422717
56549,Pinus ponderosa,96475_2_49_6_2_302,-121.4166667,-121.4257,41.41666667,41.4207,2010,2.535294276
56549,Pinus ponderosa,96475_2_49_6_2_302,-121.4166667,-121.4207,41.41666667,41.4237,2010,2.535294276
56550,Pinus ponderosa,96475_2_49_6_2_302,-121.4166667,-121.4257,41.41666667,41.4207,2020,2.491970717
56550,Pinus ponderosa,96475_2_49_6_2_302,-121.4166667,-121.4207,41.41666667,41.4237,2020,2.491970717
56551,Pinus ponderosa,96475_2_49_6_2_303,-121.4166667,-121.4227,41.41666667,41.4247,2010,2.535719976
56551,Pinus ponderosa,96475_2_49_6_2_303,-121.4166667,-121.4187,41.41666667,41.4197,2010,2.535719976
56552,Pinus ponderosa,96475_2_49_6_2_303,-121.4166667,-121.4227,41.41666667,41.4247,2020,2.492486717
56552,Pinus ponderosa,96475_2_49_6_2_303,-121.4166667,-121.4187,41.41666667,41.4197,2020,2.492486717
56553,Pinus ponderosa,96475_2_49_6_2_304,-121.4166667,-121.4197,41.41666667,41.4247,2010,2.532843276
56553,Pinus ponderosa,96475_2_49_6_2_304,-121.4166667,-121.4187,41.41666667,41.4237,2010,2.532843276
56554,Pinus ponderosa,96475_2_49_6_2_304,-121.4166667,-121.4197,41.41666667,41.4247,2020,2.489661617
56554,Pinus ponderosa,96475_2_49_6_2_304,-121.4166667,-121.4187,41.41666667,41.4237,2020,2.489661617
56555,Pinus ponderosa,96475_2_49_6_3_306,-121.4166667,-121.4257,41.41666667,41.4177,2010,2.533410876
56555,Pinus ponderosa,96475_2_49_6_3_306,-121.4166667,-121.4187,41.41666667,41.4227,2010,2.533410876
56556,Pinus ponderosa,96475_2_49_6_3_306,-121.4166667,-121.4257,41.41666667,41.4177,2020,2.490280817
56556,Pinus ponderosa,96475_2_49_6_3_306,-121.4166667,-121.4187,41.41666667,41.4227,2020,2.490280817
56557,Pinus ponderosa,96475_2_49_6_3_307,-121.4166667,-121.4197,41.41666667,41.4207,2010,2.532598176
56557,Pinus ponderosa,96475_2_49_6_3_307,-121.4166667,-121.4187,41.41666667,41.4217,2010,2.532598176
56558,Pinus ponderosa,96475_2_49_6_3_307,-121.4166667,-121.4197,41.41666667,41.4207,2020,2.489403617
56558,Pinus ponderosa,96475_2_49_6_3_307,-121.4166667,-121.4187,41.41666667,41.4217,2020,2.489403617
56559,Pinus ponderosa,96475_2_49_6_3_308,-121.4166667,-121.4217,41.41666667,41.4177,2010,2.532727176
56559,Pinus ponderosa,96475_2_49_6_3_308,-121.4166667,-121.4177,41.41666667,41.4197,2010,2.532727176
56560,Pinus ponderosa,96475_2_49_6_3_308,-121.4166667,-121.4217,41.41666667,41.4177,2020,2.489493917
56560,Pinus ponderosa,96475_2_49_6_3_308,-121.4166667,-121.4177,41.41666667,41.4197,2020,2.489493917
56561,Pinus ponderosa,96475_2_49_6_3_309,-121.4166667,-121.4207,41.41666667,41.4207,2010,2.535539376
56561,Pinus ponderosa,96475_2_49_6_3_309,-121.4166667,-121.4177,41.41666667,41.4167,2010,2.535539376
56562,Pinus ponderosa,96475_2_49_6_3_309,-121.4166667,-121.4207,41.41666667,41.4207,2020,2.492280317
56562,Pinus ponderosa,96475_2_49_6_3_309,-121.4166667,-121.4177,41.41666667,41.4167,2020,2.492280317
56563,Pinus ponderosa,96475_2_49_6_3_310,-121.4166667,-121.4257,41.41666667,41.4187,2010,2.534868576
56564,Pinus ponderosa,96475_2_49_6_3_310,-121.4166667,-121.4257,41.41666667,41.4187,2020,2.491545017
56565,Pinus ponderosa,96475_2_49_6_3_311,-121.4166667,-121.4257,41.41666667,41.4187,2010,2.535229776
56566,Pinus ponderosa,96475_2_49_6_3_311,-121.4166667,-121.4257,41.41666667,41.4187,2020,2.491919117
56567,Pinus ponderosa,96475_2_49_6_3_312,-121.4166667,-121.4257,41.41666667,41.4177,2010,2.533397976
56567,Pinus ponderosa,96475_2_49_6_3_312,-121.4166667,-121.4247,41.41666667,41.4177,2010,2.533397976
56568,Pinus ponderosa,96475_2_49_6_3_312,-121.4166667,-121.4257,41.41666667,41.4177,2020,2.490242117
56568,Pinus ponderosa,96475_2_49_6_3_312,-121.4166667,-121.4247,41.41666667,41.4177,2020,2.490242117
56569,Pinus ponderosa,96475_2_49_6_3_313,-121.4166667,-121.4217,41.41666667,41.4177,2010,2.533385076
56569,Pinus ponderosa,96475_2_49_6_3_313,-121.4166667,-121.4177,41.41666667,41.4197,2010,2.533385076
56570,Pinus ponderosa,96475_2_49_6_3_313,-121.4166667,-121.4217,41.41666667,41.4177,2020,2.490255017
56570,Pinus ponderosa,96475_2_49_6_3_313,-121.4166667,-121.4177,41.41666667,41.4197,2020,2.490255017
56571,Pinus ponderosa,96475_2_49_6_4_314,-121.4166667,-121.4257,41.41666667,41.4207,2010,2.534055876
56571,Pinus ponderosa,96475_2_49_6_4_314,-121.4166667,-121.4217,41.41666667,41.4177,2010,2.534055876
56572,Pinus ponderosa,96475_2_49_6_4_314,-121.4166667,-121.4257,41.41666667,41.4207,2020,2.490822617
56572,Pinus ponderosa,96475_2_49_6_4_314,-121.4166667,-121.4217,41.41666667,41.4177,2020,2.490822617
56573,Pinus ponderosa,96475_2_49_6_4_315,-121.4166667,-121.4257,41.41666667,41.4207,2010,2.535139476
