,Species,TREE_ID,Xorig,X,Yorig,Y,Year,logF_current
58033,Abies concolor,95740_2_93_6_3_106,41.245209,41.245309,-121.934943,-121.935343,2001,5.810442241
58034,Abies concolor,95740_2_93_6_3_106,41.245209,41.245509,-121.934943,-121.935643,2001,6.052376515
58035,Abies concolor,95740_2_93_6_3_106,41.245209,41.245809,-121.934943,-121.935443,2011,3.979872306
58036,Abies concolor,95740_2_93_6_3_106,41.245209,41.245609,-121.934943,-121.935943,2011,4.322669736
58037,Abies concolor,95740_2_93_6_3_106,41.245209,41.245509,-121.934943,-121.935843,2021,5.916764222
58038,Abies concolor,95740_2_93_6_3_106,41.245209,41.246009,-121.934943,-121.935943,2021,6.21293221
58039,Abies concolor,95740_2_93_6_3_107,41.245209,41.246009,-121.934943,-121.935743,2001,5.809980571
58040,Abies concolor,95740_2_93_6_3_107,41.245209,41.246109,-121.934943,-121.935643,2001,6.051914845
58041,Abies concolor,95740_2_93_6_3_107,41.245209,41.245909,-121.934943,-121.935743,2011,3.979423227
58042,Abies concolor,95740_2_93_6_3_107,41.245209,41.246109,-121.934943,-121.935443,2011,4.322220657
58043,Abies concolor,95740_2_93_6_3_107,41.245209,41.246009,-121.934943,-121.935943,2021,5.916285764
58044,Abies concolor,95740_2_93_6_3_107,41.245209,41.245409,-121.934943,-121.935843,2021,6.212453752
58045,Abies concolor,95740_2_93_6_3_109,41.245209,41.245409,-121.934943,-121.935543,2001,5.810035132
58046,Abies concolor,95740_2_93_6_3_109,41.245209,41.245609,-121.934943,-121.935743,2001,6.051969406
58047,Abies concolor,95740_2_93_6_3_109,41.245209,41.245709,-121.934943,-121.935743,2011,3.979557531
58048,Abies concolor,95740_2_93_6_3_109,41.245209,41.246109,-121.934943,-121.935143,2011,4.322354961
58049,Abies concolor,95740_2_93_6_3_109,41.245209,41.245409,-121.934943,-121.935943,2021,NA
58050,Abies concolor,95740_2_93_6_3_109,41.245209,41.245609,-121.934943,-121.935443,2021,NA
58051,Abies concolor,95740_2_93_6_3_110,41.245209,41.245309,-121.934943,-121.935143,2001,5.810421256
58052,Abies concolor,95740_2_93_6_3_110,41.245209,41.245909,-121.934943,-121.935543,2001,6.05235553
58053,Abies concolor,95740_2_93_6_3_110,41.245209,41.245909,-121.934943,-121.935643,2011,3.979863912
58054,Abies concolor,95740_2_93_6_3_110,41.245209,41.245509,-121.934943,-121.935243,2011,4.322661342
58055,Abies concolor,95740_2_93_6_3_110,41.245209,41.245509,-121.934943,-121.935343,2021,5.916743237
58056,Abies concolor,95740_2_93_6_3_110,41.245209,41.245409,-121.934943,-121.935243,2021,6.212911225
58057,Abies concolor,95740_2_93_6_3_111,41.245209,41.245609,-121.934943,-121.935143,2001,5.809934404
58058,Abies concolor,95740_2_93_6_3_111,41.245209,41.245509,-121.934943,-121.935243,2001,6.051868678
58059,Abies concolor,95740_2_93_6_3_111,41.245209,41.245609,-121.934943,-121.935043,2011,3.979314105
58060,Abies concolor,95740_2_93_6_3_111,41.245209,41.245809,-121.934943,-121.935243,2011,4.322111535
58061,Abies concolor,95740_2_93_6_3_111,41.245209,41.246209,-121.934943,-121.935243,2021,5.916117884
58062,Abies concolor,95740_2_93_6_3_111,41.245209,41.245509,-121.934943,-121.935843,2021,6.212285872
58063,Abies concolor,95740_2_93_6_3_112,41.245209,41.246109,-121.934943,-121.935243,2001,5.809544083
58064,Abies concolor,95740_2_93_6_3_112,41.245209,41.246109,-121.934943,-121.935743,2001,6.051478357
58065,Abies concolor,95740_2_93_6_3_112,41.245209,41.246209,-121.934943,-121.935543,2021,6.445500644
58066,Abies concolor,95740_2_93_6_3_112,41.245209,41.245309,-121.934943,-121.935843,2021,6.741668631
58067,Abies concolor,95740_2_93_6_3_113,41.245209,41.245909,-121.934943,-121.935143,2001,5.809732948
58068,Abies concolor,95740_2_93_6_3_113,41.245209,41.245509,-121.934943,-121.935443,2001,6.051667222
58069,Abies concolor,95740_2_93_6_3_113,41.245209,41.246209,-121.934943,-121.935543,2011,3.979204983
58070,Abies concolor,95740_2_93_6_3_113,41.245209,41.246109,-121.934943,-121.935143,2011,4.322002413
58071,Abies concolor,95740_2_93_6_3_113,41.245209,41.246109,-121.934943,-121.935743,2021,5.916096899
58072,Abies concolor,95740_2_93_6_3_113,41.245209,41.245709,-121.934943,-121.935843,2021,6.212264887
58073,Abies concolor,95740_2_93_6_3_125,41.245209,41.245809,-121.934943,-121.935743,2011,3.979481985
58074,Abies concolor,95740_2_93_6_3_125,41.245209,41.245809,-121.934943,-121.935943,2011,4.322279415
58075,Abies concolor,95740_2_93_6_3_125,41.245209,41.245409,-121.934943,-121.935343,2021,5.916285764
58076,Abies concolor,95740_2_93_6_3_125,41.245209,41.245509,-121.934943,-121.935043,2021,6.212453752
58077,Abies concolor,95740_2_93_6_3_126,41.245209,41.246109,-121.934943,-121.935943,2011,3.979498773
58078,Abies concolor,95740_2_93_6_3_126,41.245209,41.246209,-121.934943,-121.935043,2011,4.322296203
58079,Abies concolor,95740_2_93_6_3_126,41.245209,41.245609,-121.934943,-121.935343,2021,5.91636131
58080,Abies concolor,95740_2_93_6_3_126,41.245209,41.245709,-121.934943,-121.935343,2021,6.212529298
58081,Abies concolor,95740_2_93_6_4_129,41.245209,41.245309,-121.934943,-121.935843,2001,5.810484211
58082,Abies concolor,95740_2_93_6_4_129,41.245209,41.246109,-121.934943,-121.935043,2001,6.052418485
58083,Abies concolor,95740_2_93_6_4_129,41.245209,41.246109,-121.934943,-121.935543,2011,3.980031792
58084,Abies concolor,95740_2_93_6_4_129,41.245209,41.245609,-121.934943,-121.935943,2011,4.322829222
58085,Abies concolor,95740_2_93_6_4_129,41.245209,41.245309,-121.934943,-121.935443,2021,NA
58086,Abies concolor,95740_2_93_6_4_129,41.245209,41.245709,-121.934943,-121.935043,2021,NA
58087,Abies concolor,95740_2_93_6_4_131,41.245209,41.246209,-121.934943,-121.935443,2001,5.809980571
58088,Abies concolor,95740_2_93_6_4_131,41.245209,41.245609,-121.934943,-121.935243,2001,6.051914845
58089,Abies concolor,95740_2_93_6_4_131,41.245209,41.245809,-121.934943,-121.935943,2011,3.97941903
58090,Abies concolor,95740_2_93_6_4_131,41.245209,41.245809,-121.934943,-121.935343,2011,4.32221646
58091,Abies concolor,95740_2_93_6_4_131,41.245209,41.245409,-121.934943,-121.935843,2021,5.916294158
58092,Abies concolor,95740_2_93_6_4_131,41.245209,41.245909,-121.934943,-121.935243,2021,6.212462146
58093,Abies concolor,95740_2_93_6_4_133,41.245209,41.245709,-121.934943,-121.935943,2001,5.810505196
58094,Abies concolor,95740_2_93_6_4_133,41.245209,41.245409,-121.934943,-121.935143,2001,6.05243947
58095,Abies concolor,95740_2_93_6_4_133,41.245209,41.245309,-121.934943,-121.935443,2011,3.980002413
58096,Abies concolor,95740_2_93_6_4_133,41.245209,41.245509,-121.934943,-121.935943,2011,4.322799843
58097,Abies concolor,95740_2_93_6_4_133,41.245209,41.245409,-121.934943,-121.935043,2021,NA
58098,Abies concolor,95740_2_93_6_4_133,41.245209,41.245309,-121.934943,-121.935243,2021,NA
58099,Abies concolor,95740_2_93_6_4_134,41.245209,41.245409,-121.934943,-121.935843,2001,5.809997359
58100,Abies concolor,95740_2_93_6_4_134,41.245209,41.245309,-121.934943,-121.935143,2001,6.051931633
58101,Abies concolor,95740_2_93_6_4_134,41.245209,41.246009,-121.934943,-121.935243,2011,3.979448409
58102,Abies concolor,95740_2_93_6_4_134,41.245209,41.245609,-121.934943,-121.935543,2011,4.322245839
58103,Abies concolor,95740_2_93_6_4_134,41.245209,41.245409,-121.934943,-121.935443,2021,NA
58104,Abies concolor,95740_2_93_6_4_134,41.245209,41.245409,-121.934943,-121.935943,2021,NA
58105,Abies concolor,95740_2_93_6_4_135,41.245209,41.245909,-121.934943,-121.935143,2001,5.810400271
58106,Abies concolor,95740_2_93_6_4_135,41.245209,41.245909,-121.934943,-121.935043,2001,6.052334545
58107,Abies concolor,95740_2_93_6_4_135,41.245209,41.245909,-121.934943,-121.935043,2011,3.979842927
58108,Abies concolor,95740_2_93_6_4_135,41.245209,41.245809,-121.934943,-121.935643,2011,4.322640357
58109,Abies concolor,95740_2_93_6_4_135,41.245209,41.245309,-121.934943,-121.935543,2021,5.916789404
58110,Abies concolor,95740_2_93_6_4_135,41.245209,41.246009,-121.934943,-121.935643,2021,6.212957392
58111,Abies concolor,95740_2_93_6_4_138,41.245209,41.245709,-121.934943,-121.935943,2001,5.810240785
58112,Abies concolor,95740_2_93_6_4_138,41.245209,41.246009,-121.934943,-121.935243,2001,6.052175059
58113,Abies concolor,95740_2_93_6_4_138,41.245209,41.246109,-121.934943,-121.935743,2011,3.979696032
58114,Abies concolor,95740_2_93_6_4_138,41.245209,41.245909,-121.934943,-121.935543,2011,4.322493462
58115,Abies concolor,95740_2_93_6_4_138,41.245209,41.246109,-121.934943,-121.935043,2021,5.916533387
58116,Abies concolor,95740_2_93_6_4_138,41.245209,41.245409,-121.934943,-121.935043,2021,6.212701375
58117,Abies concolor,95740_2_93_6_4_139,41.245209,41.246209,-121.934943,-121.935943,2001,5.80992601
58118,Abies concolor,95740_2_93_6_4_139,41.245209,41.245309,-121.934943,-121.935543,2001,6.051860284
58119,Abies concolor,95740_2_93_6_4_139,41.245209,41.245809,-121.934943,-121.935243,2011,3.979368666
58120,Abies concolor,95740_2_93_6_4_139,41.245209,41.245509,-121.934943,-121.935143,2011,4.322166096
58121,Abies concolor,95740_2_93_6_4_139,41.245209,41.246209,-121.934943,-121.935843,2021,5.916239597
58122,Abies concolor,95740_2_93_6_4_139,41.245209,41.245309,-121.934943,-121.935443,2021,6.212407585
58123,Abies concolor,95740_2_93_6_4_151,41.245209,41.245909,-121.934943,-121.935443,2011,3.979444212
58124,Abies concolor,95740_2_93_6_4_151,41.245209,41.246209,-121.934943,-121.935643,2011,4.322241642
58125,Abies concolor,95740_2_93_6_4_151,41.245209,41.245309,-121.934943,-121.935943,2021,5.916260582
58126,Abies concolor,95740_2_93_6_4_151,41.245209,41.245509,-121.934943,-121.935443,2021,6.21242857
58127,Abies concolor,95762_3_33_6_1_103,39.47355,39.47365,-122.756412,-122.757212,2004,5.724837937
58128,Abies concolor,95762_3_33_6_1_103,39.47355,39.47385,-122.756412,-122.756512,2004,5.934945112
58129,Abies concolor,95762_3_33_6_1_103,39.47355,39.47445,-122.756412,-122.757012,2014,5.518537223
58130,Abies concolor,95762_3_33_6_1_103,39.47355,39.47385,-122.756412,-122.756812,2014,5.810092654
58131,Abies concolor,95762_3_33_6_2_120,39.47355,39.47385,-122.756412,-122.756512,2004,5.724850528
58132,Abies concolor,95762_3_33_6_2_120,39.47355,39.47405,-122.756412,-122.757312,2004,5.934957703
58133,Abies concolor,95762_3_33_6_2_120,39.47355,39.47395,-122.756412,-122.756712,2014,5.518512041
58134,Abies concolor,95762_3_33_6_2_120,39.47355,39.47415,-122.756412,-122.756912,2014,5.810067472
58135,Abies concolor,95762_3_33_6_4_124,39.47355,39.47395,-122.756412,-122.757112,2004,5.725161106
58136,Abies concolor,95762_3_33_6_4_124,39.47355,39.47435,-122.756412,-122.756812,2004,5.935268281
58137,Abies concolor,95762_3_33_6_4_124,39.47355,39.47415,-122.756412,-122.757212,2014,5.518885574
58138,Abies concolor,95762_3_33_6_4_124,39.47355,39.47415,-122.756412,-122.757012,2014,5.810441005
58139,Abies concolor,95762_3_33_6_4_125,39.47355,39.47365,-122.756412,-122.756712,2004,5.725249243
58140,Abies concolor,95762_3_33_6_4_125,39.47355,39.47365,-122.756412,-122.757212,2004,5.935356418
58141,Abies concolor,95762_3_33_6_4_125,39.47355,39.47395,-122.756412,-122.757312,2014,5.518982105
58142,Abies concolor,95762_3_33_6_4_125,39.47355,39.47365,-122.756412,-122.756512,2014,5.810537536
58143,Abies concolor,95762_3_33_6_4_127,39.47355,39.47455,-122.756412,-122.756512,2004,5.725198879
58144,Abies concolor,95762_3_33_6_4_127,39.47355,39.47385,-122.756412,-122.756912,2004,5.935306054
58145,Abies concolor,95762_3_33_6_4_127,39.47355,39.47365,-122.756412,-122.756812,2014,5.518931741
58146,Abies concolor,95762_3_33_6_4_127,39.47355,39.47435,-122.756412,-122.756912,2014,5.810487172
58147,Abies concolor,95762_3_33_6_4_128,39.47355,39.47365,-122.756412,-122.756612,2004,5.725249243
58148,Abies concolor,95762_3_33_6_4_128,39.47355,39.47435,-122.756412,-122.757012,2004,5.935356418
58149,Abies concolor,95762_3_33_6_4_128,39.47355,39.47415,-122.756412,-122.757112,2014,5.518990499
58150,Abies concolor,95762_3_33_6_4_128,39.47355,39.47405,-122.756412,-122.756612,2014,5.81054593
58151,Abies concolor,95762_3_33_6_4_130,39.47355,39.47435,-122.756412,-122.756612,2004,5.725240849
58152,Abies concolor,95762_3_33_6_4_130,39.47355,39.47375,-122.756412,-122.757012,2004,5.935348024
58153,Abies concolor,95762_3_33_6_4_130,39.47355,39.47415,-122.756412,-122.757312,2014,5.518969514
58154,Abies concolor,95762_3_33_6_4_130,39.47355,39.47455,-122.756412,-122.756512,2014,5.810524945
58155,Abies concolor,95781_2_93_6_2_198,41.582766,41.583566,-121.494655,-121.495355,2008,4.340688953
58156,Abies concolor,95781_2_93_6_2_198,41.582766,41.582866,-121.494655,-121.495255,2008,4.733714222
58157,Abies concolor,95781_2_93_6_2_198,41.582766,41.583366,-121.494655,-121.495155,2018,6.208358838
58158,Abies concolor,95781_2_93_6_2_198,41.582766,41.582966,-121.494655,-121.495055,2018,6.584523971
58159,Abies concolor,95781_2_93_6_4_174,41.582766,41.583166,-121.494655,-121.495055,2008,4.340697347
58160,Abies concolor,95781_2_93_6_4_174,41.582766,41.583066,-121.494655,-121.495255,2008,4.733722616
58161,Abies concolor,95781_2_93_6_4_174,41.582766,41.583366,-121.494655,-121.495155,2018,6.208354641
58162,Abies concolor,95781_2_93_6_4_174,41.582766,41.583466,-121.494655,-121.495355,2018,6.584519774
58163,Abies concolor,95797_3_63_6_3_107,39.887681,39.888481,-120.38115,-120.38185,2007,5.864764783
58164,Abies concolor,95797_3_63_6_3_107,39.887681,39.887781,-120.38115,-120.38195,2007,6.110203831
58165,Abies concolor,95797_3_63_6_3_107,39.887681,39.888081,-120.38115,-120.38125,2017,5.000036786
58166,Abies concolor,95797_3_63_6_3_107,39.887681,39.888581,-120.38115,-120.38185,2017,5.308674416
58167,Abies concolor,95797_3_63_6_4_112,39.887681,39.887781,-120.38115,-120.38215,2007,5.865218059
58168,Abies concolor,95797_3_63_6_4_112,39.887681,39.888581,-120.38115,-120.38145,2007,6.110657107
58169,Abies concolor,95797_3_63_6_4_112,39.887681,39.888281,-120.38115,-120.38195,2017,5.000519441
58170,Abies concolor,95797_3_63_6_4_112,39.887681,39.888681,-120.38115,-120.38145,2017,5.309157071
58171,Abies concolor,95797_3_63_6_4_113,39.887681,39.888481,-120.38115,-120.38125,2007,5.865096346
58172,Abies concolor,95797_3_63_6_4_113,39.887681,39.888481,-120.38115,-120.38215,2007,6.110535394
58173,Abies concolor,95797_3_63_6_4_113,39.887681,39.888181,-120.38115,-120.38215,2017,5.000368349
58174,Abies concolor,95797_3_63_6_4_113,39.887681,39.888381,-120.38115,-120.38215,2017,5.309005979
58175,Abies concolor,95817_2_105_6_1_300,41.097024,41.097524,-122.81089,-122.81119,2010,2.805594439
58176,Abies concolor,95817_2_105_6_1_300,41.097024,41.097824,-122.81089,-122.81169,2010,3.295222644
58177,Abies concolor,95817_2_105_6_1_300,41.097024,41.097224,-122.81089,-122.81149,2020,5.908398044
58178,Abies concolor,95817_2_105_6_1_300,41.097024,41.097424,-122.81089,-122.81099,2020,6.228050004
58179,Abies concolor,95817_2_105_6_1_301,41.097024,41.098024,-122.81089,-122.81169,2010,2.805531484
58180,Abies concolor,95817_2_105_6_1_301,41.097024,41.097724,-122.81089,-122.81179,2010,3.295159689
58181,Abies concolor,95817_2_105_6_1_301,41.097024,41.097124,-122.81089,-122.81159,2020,5.908364468
58182,Abies concolor,95817_2_105_6_1_301,41.097024,41.098024,-122.81089,-122.81139,2020,6.228016428
58183,Abies concolor,95817_2_105_6_1_302,41.097024,41.097424,-122.81089,-122.81109,2010,2.805678379
58184,Abies concolor,95817_2_105_6_1_302,41.097024,41.097424,-122.81089,-122.81179,2010,3.295306584
58185,Abies concolor,95817_2_105_6_1_302,41.097024,41.097224,-122.81089,-122.81129,2020,5.90855753
58186,Abies concolor,95817_2_105_6_1_302,41.097024,41.097924,-122.81089,-122.81149,2020,6.22820949
58187,Abies concolor,95817_2_105_6_1_303,41.097024,41.097524,-122.81089,-122.81139,2010,2.805359407
58188,Abies concolor,95817_2_105_6_1_303,41.097024,41.097624,-122.81089,-122.81179,2010,3.294987612
58189,Abies concolor,95817_2_105_6_1_303,41.097024,41.097324,-122.81089,-122.81149,2020,5.908188194
58190,Abies concolor,95817_2_105_6_1_303,41.097024,41.097124,-122.81089,-122.81119,2020,6.227840154
58191,Abies concolor,95817_2_105_6_1_304,41.097024,41.097324,-122.81089,-122.81119,2010,2.805460135
58192,Abies concolor,95817_2_105_6_1_304,41.097024,41.098024,-122.81089,-122.81159,2010,3.29508834
58193,Abies concolor,95817_2_105_6_1_304,41.097024,41.097424,-122.81089,-122.81189,2020,5.908280528
58194,Abies concolor,95817_2_105_6_1_304,41.097024,41.097724,-122.81089,-122.81139,2020,6.227932488
58195,Abies concolor,95817_2_105_6_1_305,41.097024,41.098024,-122.81089,-122.81109,2010,2.805497908
58196,Abies concolor,95817_2_105_6_1_305,41.097024,41.097324,-122.81089,-122.81109,2010,3.295126113
58197,Abies concolor,95817_2_105_6_1_305,41.097024,41.097224,-122.81089,-122.81189,2020,5.90834768
58198,Abies concolor,95817_2_105_6_1_305,41.097024,41.097324,-122.81089,-122.81159,2020,6.22799964
58199,Abies concolor,95817_2_105_6_1_307,41.097024,41.097824,-122.81089,-122.81139,2010,2.80552309
58200,Abies concolor,95817_2_105_6_1_307,41.097024,41.097224,-122.81089,-122.81109,2010,3.295151295
58201,Abies concolor,95817_2_105_6_1_307,41.097024,41.097824,-122.81089,-122.81169,2020,5.908393847
58202,Abies concolor,95817_2_105_6_1_307,41.097024,41.097124,-122.81089,-122.81129,2020,6.228045807
58203,Abies concolor,95817_2_105_6_1_308,41.097024,41.097324,-122.81089,-122.81129,2010,2.805279664
58204,Abies concolor,95817_2_105_6_1_308,41.097024,41.097624,-122.81089,-122.81119,2010,3.294907869
58205,Abies concolor,95817_2_105_6_1_308,41.097024,41.097524,-122.81089,-122.81139,2020,5.908528151
58206,Abies concolor,95817_2_105_6_1_308,41.097024,41.098024,-122.81089,-122.81109,2020,6.228180111
58207,Abies concolor,95817_2_105_6_1_309,41.097024,41.097824,-122.81089,-122.81159,2010,2.805632212
58208,Abies concolor,95817_2_105_6_1_309,41.097024,41.097924,-122.81089,-122.81109,2010,3.295260417
58209,Abies concolor,95817_2_105_6_1_309,41.097024,41.097624,-122.81089,-122.81119,2020,5.908528151
58210,Abies concolor,95817_2_105_6_1_309,41.097024,41.098024,-122.81089,-122.81139,2020,6.228180111
58211,Abies concolor,95817_2_105_6_1_311,41.097024,41.097224,-122.81089,-122.81169,2010,2.805468529
58212,Abies concolor,95817_2_105_6_1_311,41.097024,41.097524,-122.81089,-122.81149,2010,3.295096734
58213,Abies concolor,95817_2_105_6_1_311,41.097024,41.097524,-122.81089,-122.81099,2020,5.908288922
58214,Abies concolor,95817_2_105_6_1_311,41.097024,41.098024,-122.81089,-122.81129,2020,6.227940882
58215,Abies concolor,95817_2_105_6_1_312,41.097024,41.097424,-122.81089,-122.81139,2010,2.805548272
58216,Abies concolor,95817_2_105_6_1_312,41.097024,41.097324,-122.81089,-122.81129,2010,3.295176477
58217,Abies concolor,95817_2_105_6_1_312,41.097024,41.097824,-122.81089,-122.81119,2020,5.908427423
58218,Abies concolor,95817_2_105_6_1_312,41.097024,41.097824,-122.81089,-122.81119,2020,6.228079383
58219,Abies concolor,95817_2_105_6_1_313,41.097024,41.097824,-122.81089,-122.81129,2010,2.805535681
58220,Abies concolor,95817_2_105_6_1_313,41.097024,41.097824,-122.81089,-122.81189,2010,3.295163886
58221,Abies concolor,95817_2_105_6_1_313,41.097024,41.097224,-122.81089,-122.81159,2020,5.908364468
58222,Abies concolor,95817_2_105_6_1_313,41.097024,41.097124,-122.81089,-122.81149,2020,6.228016428
58223,Abies concolor,95817_2_105_6_1_314,41.097024,41.098024,-122.81089,-122.81119,2010,2.805246088
