,Species,TREE_ID,X_old,X,Y_old,Y,Year,logF_current
21741,Quercus chrysolepis,90384_2_105_6_4_138,-122.9584233,-122.9586233,40.625,40.6258,2014,4.415641126
21742,Quercus chrysolepis,90384_2_105_6_4_138,-122.9583433,-122.9589433,40.62501,40.62581,2014,4.415641126
21743,Quercus chrysolepis,90384_2_105_6_4_138,-122.9583333,-122.9589333,40.625,40.6253,2004,5.219924764
21744,Quercus chrysolepis,90384_2_105_6_4_139,-122.9583733,-122.9588733,40.62506,40.62546,2014,4.398511003
21745,Quercus chrysolepis,90384_2_105_6_4_139,-122.9583833,-122.9589833,40.62508,40.62548,2004,5.18498611
21746,Quercus chrysolepis,90384_2_105_6_4_139,-122.9583733,-122.9586733,40.62509,40.62559,2014,4.398511003
21747,Quercus chrysolepis,90384_2_105_6_4_140,-122.9583833,-122.9589833,40.62501,40.62561,2014,4.223131411
21748,Quercus chrysolepis,90384_2_105_6_4_140,-122.9584033,-122.9585033,40.625,40.6254,2004,5.167328815
21749,Quercus chrysolepis,90384_2_105_6_4_140,-122.9583433,-122.9592433,40.62505,40.62575,2014,4.223131411
21750,Quercus chrysolepis,90384_2_105_6_4_141,-122.9584033,-122.9590033,40.62506,40.62546,2014,4.268590812
21751,Quercus chrysolepis,90384_2_105_6_4_141,-122.9583833,-122.9589833,40.62507,40.62537,2004,5.151967065
21752,Quercus chrysolepis,90384_2_105_6_4_141,-122.9583433,-122.9583433,40.625,40.6254,2014,4.268590812
21753,Quercus chrysolepis,90432_2_93_6_1_304,-122.9583733,-122.9586733,41.75002,41.75082,2010,3.847398965
21754,Quercus chrysolepis,90432_2_93_6_1_304,-122.9583733,-122.9592733,41.75002,41.75072,2020,4.796218217
21755,Quercus chrysolepis,90432_2_93_6_1_305,-122.9583733,-122.9592733,41.75001,41.75071,2010,4.045471716
21756,Quercus chrysolepis,90432_2_93_6_1_305,-122.9583533,-122.9587533,41.75006,41.75036,2020,5.001229088
21757,Quercus chrysolepis,90432_2_93_6_1_306,-122.9583333,-122.9591333,41.75009,41.75059,2020,4.87754539
21758,Quercus chrysolepis,90432_2_93_6_1_306,-122.9583333,-122.9592333,41.75008,41.75088,2010,3.94475363
21759,Quercus chrysolepis,90432_2_93_6_2_340,-122.9584133,-122.9587133,41.75007,41.75017,2010,3.578474349
21760,Quercus chrysolepis,90432_2_93_6_2_340,-122.9584033,-122.9585033,41.75008,41.75008,2020,4.482911308
21761,Quercus chrysolepis,90432_2_93_6_2_341,-122.9584033,-122.9593033,41.75005,41.75055,2020,3.684927739
21762,Quercus chrysolepis,90432_2_93_6_2_341,-122.9583433,-122.9590433,41.75008,41.75068,2020,4.56934896
21763,Quercus chrysolepis,90432_2_93_6_2_341,-122.9583333,-122.9589333,41.75008,41.75078,2010,3.684927739
21764,Quercus chrysolepis,90432_2_93_6_2_341,-122.9583333,-122.9591333,41.75,41.7501,2010,4.56934896
21765,Quercus chrysolepis,90432_2_93_6_2_342,-122.9583533,-122.9591533,41.75006,41.75086,2010,3.796292552
21766,Quercus chrysolepis,90432_2_93_6_2_342,-122.9584133,-122.9589133,41.75007,41.75017,2020,4.656559422
21767,Quercus chrysolepis,90432_2_93_6_2_345,-122.9583733,-122.9586733,41.75005,41.75095,2010,3.752101302
21768,Quercus chrysolepis,90432_2_93_6_2_345,-122.9583533,-122.9592533,41.75006,41.75076,2020,4.561387385
21769,Quercus chrysolepis,90432_2_93_6_2_352,-122.9583533,-122.9586533,41.75,41.7506,2010,3.823867458
21770,Quercus chrysolepis,90432_2_93_6_2_352,-122.9584033,-122.9591033,41.75009,41.75099,2020,4.845434764
21771,Quercus chrysolepis,90432_2_93_6_2_353,-122.9584033,-122.9593033,41.75001,41.75061,2010,3.770157869
21772,Quercus chrysolepis,90432_2_93_6_2_353,-122.9583333,-122.9583333,41.75006,41.75096,2020,4.895445724
21773,Quercus chrysolepis,90432_2_93_6_2_354,-122.9584133,-122.9587133,41.75,41.7508,2010,3.437701543
21774,Quercus chrysolepis,90432_2_93_6_2_354,-122.9584233,-122.9588233,41.75004,41.75064,2020,4.557232277
21775,Quercus chrysolepis,90432_2_93_6_3_331,-122.9584233,-122.9584233,41.75003,41.75093,2010,3.671194448
21776,Quercus chrysolepis,90432_2_93_6_3_331,-122.9583533,-122.9585533,41.75001,41.75031,2020,4.608180362
21777,Quercus chrysolepis,90432_2_93_6_3_332,-122.9583533,-122.9585533,41.75008,41.75068,2010,3.612880446
21778,Quercus chrysolepis,90432_2_93_6_3_332,-122.9583333,-122.9586333,41.75,41.7507,2020,4.646783506
21779,Quercus chrysolepis,90432_2_93_6_4_328,-122.9584033,-122.9584033,41.75007,41.75007,2010,4.260735939
21780,Quercus chrysolepis,90432_2_93_6_4_328,-122.9583833,-122.9585833,41.75007,41.75067,2010,3.529468279
21781,Quercus chrysolepis,90432_2_93_6_4_328,-122.9583733,-122.9587733,41.75002,41.75032,2020,4.260735939
21782,Quercus chrysolepis,90432_2_93_6_4_328,-122.9583333,-122.9590333,41.75005,41.75055,2020,3.529468279
21783,Quercus chrysolepis,90436_5_107_6_1_100,-118.7917567,-118.7922567,36.54167,36.54227,2011,4.62125026
21784,Quercus chrysolepis,90436_5_107_6_1_100,-118.7917367,-118.7926367,36.54176,36.54196,2001,3.418970053
21785,Quercus chrysolepis,90436_5_107_6_1_100,-118.7917067,-118.7917067,36.54169,36.54239,2021,NA
21786,Quercus chrysolepis,90436_5_107_6_1_101,-118.7917167,-118.7923167,36.54168,36.54238,2001,3.437530686
21787,Quercus chrysolepis,90436_5_107_6_1_101,-118.7916867,-118.7922867,36.54171,36.54191,2011,4.80991198
21788,Quercus chrysolepis,90436_5_107_6_1_101,-118.7916867,-118.7919867,36.54171,36.54211,2021,5.525657149
21789,Quercus chrysolepis,90436_5_107_6_1_102,-118.7917567,-118.7925567,36.54169,36.54249,2001,3.372715806
21790,Quercus chrysolepis,90436_5_107_6_1_102,-118.7916667,-118.7919667,36.54169,36.54219,2011,4.753302045
21791,Quercus chrysolepis,90436_5_107_6_1_102,-118.7916967,-118.7917967,36.54173,36.54203,2021,5.400032714
21792,Quercus chrysolepis,90436_5_107_6_1_103,-118.7917067,-118.7922067,36.54175,36.54255,2011,3.402878142
21793,Quercus chrysolepis,90436_5_107_6_1_103,-118.7916667,-118.7920667,36.54172,36.54172,2011,4.690597791
21794,Quercus chrysolepis,90436_5_107_6_1_103,-118.7916667,-118.7917667,36.54172,36.54202,2011,5.245034118
21795,Quercus chrysolepis,90436_5_107_6_1_103,-118.7917467,-118.7920467,36.54168,36.54238,2001,3.402878142
21796,Quercus chrysolepis,90436_5_107_6_1_103,-118.7917167,-118.7926167,36.5417,36.5423,2001,4.690597791
21797,Quercus chrysolepis,90436_5_107_6_1_103,-118.7916767,-118.7921767,36.5417,36.5419,2001,5.245034118
21798,Quercus chrysolepis,90436_5_107_6_1_103,-118.7917167,-118.7923167,36.54173,36.54263,2021,3.402878142
21799,Quercus chrysolepis,90436_5_107_6_1_103,-118.7917167,-118.7923167,36.54174,36.54234,2021,4.690597791
21800,Quercus chrysolepis,90436_5_107_6_1_103,-118.7917467,-118.7921467,36.5417,36.5422,2021,5.245034118
21801,Quercus chrysolepis,90436_5_107_6_1_104,-118.7916667,-118.7920667,36.54169,36.54219,2021,4.713775579
21802,Quercus chrysolepis,90436_5_107_6_1_104,-118.7917167,-118.7925167,36.54176,36.54246,2021,5.350751191
21803,Quercus chrysolepis,90436_5_107_6_1_104,-118.7916667,-118.7916667,36.54167,36.54257,2011,4.713775579
21804,Quercus chrysolepis,90436_5_107_6_1_104,-118.7916867,-118.7925867,36.5417,36.5423,2011,5.350751191
21805,Quercus chrysolepis,90436_5_107_6_1_104,-118.7917367,-118.7919367,36.5417,36.5418,2001,3.390466978
21806,Quercus chrysolepis,90436_5_107_6_1_105,-118.7916667,-118.7925667,36.54174,36.54254,2011,4.726289446
21807,Quercus chrysolepis,90436_5_107_6_1_105,-118.7917467,-118.7926467,36.5417,36.5423,2011,5.412980402
21808,Quercus chrysolepis,90436_5_107_6_1_105,-118.7916667,-118.7916667,36.54172,36.54242,2021,4.726289446
21809,Quercus chrysolepis,90436_5_107_6_1_105,-118.7917367,-118.7926367,36.54168,36.54198,2021,5.412980402
21810,Quercus chrysolepis,90436_5_107_6_1_105,-118.7916767,-118.7919767,36.54174,36.54244,2001,3.445720908
21811,Quercus chrysolepis,90436_5_107_6_1_106,-118.7917467,-118.7921467,36.54174,36.54184,2001,3.415873802
21812,Quercus chrysolepis,90436_5_107_6_1_106,-118.7917167,-118.7918167,36.5417,36.5426,2011,4.657011372
21813,Quercus chrysolepis,90436_5_107_6_1_106,-118.7916767,-118.7916767,36.54176,36.54246,2021,5.380518372
21814,Quercus chrysolepis,90436_5_107_6_1_107,-118.7916667,-118.7916667,36.54171,36.54221,2001,3.220102373
21815,Quercus chrysolepis,90436_5_107_6_1_107,-118.7917167,-118.7922167,36.54171,36.54251,2001,4.505393483
21816,Quercus chrysolepis,90436_5_107_6_1_107,-118.7916967,-118.7918967,36.54168,36.54168,2011,3.220102373
21817,Quercus chrysolepis,90436_5_107_6_1_107,-118.7917467,-118.7923467,36.54167,36.54167,2011,4.505393483
21818,Quercus chrysolepis,90436_5_107_6_1_107,-118.7916767,-118.7923767,36.54168,36.54228,2021,5.455207031
21819,Quercus chrysolepis,90436_5_107_6_1_108,-118.7916667,-118.7922667,36.54172,36.54262,2011,4.527584994
21820,Quercus chrysolepis,90436_5_107_6_1_108,-118.7917067,-118.7926067,36.54176,36.54266,2011,3.235635646
21821,Quercus chrysolepis,90436_5_107_6_1_108,-118.7916867,-118.7918867,36.54173,36.54233,2001,4.527584994
21822,Quercus chrysolepis,90436_5_107_6_1_108,-118.7917367,-118.7920367,36.54172,36.54262,2001,3.235635646
21823,Quercus chrysolepis,90436_5_107_6_1_108,-118.7917467,-118.7926467,36.54175,36.54195,2021,5.349646426
21824,Quercus chrysolepis,90436_5_107_6_1_109,-118.7916767,-118.7917767,36.5417,36.5426,2001,3.243979015
21825,Quercus chrysolepis,90436_5_107_6_1_109,-118.7917167,-118.7918167,36.54176,36.54246,2011,4.542736476
21826,Quercus chrysolepis,90436_5_107_6_1_109,-118.7917267,-118.7919267,36.54168,36.54248,2011,5.347852584
21827,Quercus chrysolepis,90436_5_107_6_1_109,-118.7917167,-118.7918167,36.54176,36.54216,2021,4.542736476
21828,Quercus chrysolepis,90436_5_107_6_1_109,-118.7917267,-118.7925267,36.54173,36.54193,2021,5.347852584
21829,Quercus chrysolepis,90436_5_107_6_1_110,-118.7916967,-118.7922967,36.54173,36.54193,2001,3.37618668
21830,Quercus chrysolepis,90436_5_107_6_1_110,-118.7916667,-118.7923667,36.54167,36.54167,2011,4.691851867
21831,Quercus chrysolepis,90436_5_107_6_1_110,-118.7916667,-118.7923667,36.54171,36.54211,2021,5.48387108
21832,Quercus chrysolepis,90436_5_107_6_1_111,-118.7917067,-118.7918067,36.54174,36.54254,2001,3.433110753
21833,Quercus chrysolepis,90436_5_107_6_1_111,-118.7917267,-118.7925267,36.5417,36.5418,2021,5.392843358
21834,Quercus chrysolepis,90436_5_107_6_1_111,-118.7916767,-118.7924767,36.54176,36.54236,2021,4.599838234
21835,Quercus chrysolepis,90436_5_107_6_1_111,-118.7916967,-118.7916967,36.54174,36.54184,2011,5.392843358
21836,Quercus chrysolepis,90436_5_107_6_1_111,-118.7916667,-118.7922667,36.54169,36.54219,2011,4.599838234
21837,Quercus chrysolepis,90436_5_107_6_1_112,-118.7917367,-118.7918367,36.54175,36.54185,2021,5.555627807
21838,Quercus chrysolepis,90436_5_107_6_1_112,-118.7917267,-118.7923267,36.54174,36.54214,2001,3.356043371
21839,Quercus chrysolepis,90436_5_107_6_1_112,-118.7916767,-118.7916767,36.54167,36.54237,2001,4.597223512
21840,Quercus chrysolepis,90436_5_107_6_1_112,-118.7917567,-118.7919567,36.54171,36.54241,2011,3.356043371
21841,Quercus chrysolepis,90436_5_107_6_1_112,-118.7916767,-118.7925767,36.54168,36.54178,2011,4.597223512
21842,Quercus chrysolepis,90436_5_107_6_1_113,-118.7917567,-118.7922567,36.54174,36.54204,2001,3.214792933
21843,Quercus chrysolepis,90436_5_107_6_1_113,-118.7916667,-118.7917667,36.54171,36.54171,2011,4.427484535
21844,Quercus chrysolepis,90436_5_107_6_1_113,-118.7917367,-118.7925367,36.54169,36.54229,2021,5.233771805
21845,Quercus chrysolepis,90440_2_105_6_1_500,-123.4583833,-123.4588833,40.66672,40.66672,2019,4.122540232
21846,Quercus chrysolepis,90440_2_105_6_1_500,-123.4584133,-123.4589133,40.6667,40.667,2009,5.364595981
21847,Quercus chrysolepis,90440_2_105_6_2_121,-123.4584133,-123.4587133,40.6667,40.6675,2009,5.015905159
21848,Quercus chrysolepis,90440_2_105_6_2_121,-123.4583533,-123.4592533,40.66674,40.66724,2019,3.77518989
21849,Quercus chrysolepis,90440_2_105_6_2_122,-123.4584133,-123.4584133,40.66667,40.66677,2009,5.070100727
21850,Quercus chrysolepis,90440_2_105_6_2_122,-123.4583333,-123.4586333,40.66669,40.66749,2019,3.845623083
21851,Quercus chrysolepis,90440_2_105_6_2_123,-123.4584133,-123.4592133,40.66669,40.66749,2009,4.977416391
21852,Quercus chrysolepis,90440_2_105_6_2_123,-123.4583933,-123.4583933,40.66668,40.66668,2019,3.70478912
21853,Quercus chrysolepis,90440_2_105_6_2_124,-123.4583533,-123.4589533,40.66676,40.66716,2009,5.51289651
21854,Quercus chrysolepis,90440_2_105_6_2_124,-123.4584233,-123.4590233,40.66671,40.66731,2019,4.264107354
21855,Quercus chrysolepis,90440_2_105_6_2_125,-123.4583733,-123.4586733,40.66673,40.66683,2009,5.480022604
21856,Quercus chrysolepis,90440_2_105_6_2_125,-123.4583733,-123.4586733,40.66672,40.66752,2019,4.32837514
21857,Quercus chrysolepis,90440_2_105_6_2_126,-123.4583433,-123.4587433,40.66675,40.66685,2009,5.365427978
21858,Quercus chrysolepis,90440_2_105_6_2_126,-123.4583633,-123.4588633,40.66675,40.66715,2019,4.151788261
21859,Quercus chrysolepis,90440_2_105_6_3_108,-123.4584033,-123.4586033,40.6667,40.6674,2009,5.17793505
21860,Quercus chrysolepis,90440_2_105_6_3_108,-123.4583633,-123.4585633,40.66676,40.66736,2019,3.928134993
21861,Quercus chrysolepis,90440_2_105_6_3_109,-123.4584233,-123.4592233,40.66669,40.66669,2009,5.366701186
21862,Quercus chrysolepis,90440_2_105_6_3_109,-123.4584033,-123.4584033,40.6667,40.6674,2019,4.112896233
21863,Quercus chrysolepis,90440_2_105_6_3_110,-123.4584033,-123.4586033,40.66675,40.66765,2009,5.110694516
21864,Quercus chrysolepis,90440_2_105_6_3_110,-123.4583633,-123.4584633,40.66667,40.66677,2019,3.895487142
21865,Quercus chrysolepis,90440_2_105_6_3_111,-123.4584133,-123.4585133,40.66672,40.66672,2009,5.368825186
21866,Quercus chrysolepis,90440_2_105_6_3_111,-123.4583533,-123.4591533,40.66674,40.66684,2019,4.118206233
21867,Quercus chrysolepis,90440_2_105_6_3_112,-123.4583833,-123.4589833,40.6667,40.667,2009,4.941185682
21868,Quercus chrysolepis,90440_2_105_6_3_112,-123.4583533,-123.4589533,40.6667,40.667,2019,3.708794073
21869,Quercus chrysolepis,90440_2_105_6_3_116,-123.4584033,-123.4593033,40.66669,40.66739,2019,3.861997815
21870,Quercus chrysolepis,90440_2_105_6_3_116,-123.4583533,-123.4586533,40.66676,40.66706,2009,5.13660002
21871,Quercus chrysolepis,90464_3_7_6_2_100,-121.2083633,-121.2091633,39.5834,39.5839,2005,2.549300352
21872,Quercus chrysolepis,90464_3_7_6_2_100,-121.2083333,-121.2086333,39.58333,39.58413,2015,5.070407802
21873,Quercus chrysolepis,90464_3_7_6_2_101,-121.2083533,-121.2086533,39.58338,39.58398,2005,2.476663199
21874,Quercus chrysolepis,90464_3_7_6_2_101,-121.2084033,-121.2088033,39.58342,39.58372,2015,4.981026221
21875,Quercus chrysolepis,90464_3_7_6_2_102,-121.2083333,-121.2083333,39.58339,39.58379,2005,2.691303616
21876,Quercus chrysolepis,90464_3_7_6_2_102,-121.2083333,-121.2083333,39.58335,39.58395,2015,5.221291636
21877,Quercus chrysolepis,90464_3_7_6_2_103,-121.2083633,-121.2089633,39.58337,39.58367,2005,2.438989765
21878,Quercus chrysolepis,90464_3_7_6_2_103,-121.2084233,-121.2093233,39.58337,39.58417,2015,4.97957856
21879,Quercus chrysolepis,90464_3_7_6_2_104,-121.2083933,-121.2090933,39.58336,39.58406,2005,2.403966126
21880,Quercus chrysolepis,90464_3_7_6_2_104,-121.2083833,-121.2092833,39.58338,39.58348,2015,4.953944153
21881,Quercus chrysolepis,90464_3_7_6_2_105,-121.2083833,-121.2088833,39.58336,39.58386,2005,2.497626451
21882,Quercus chrysolepis,90464_3_7_6_2_105,-121.2083433,-121.2086433,39.58336,39.58366,2015,5.028949936
21883,Quercus chrysolepis,90464_3_7_6_3_107,-121.2083333,-121.2083333,39.58334,39.58404,2005,2.601459775
21884,Quercus chrysolepis,90464_3_7_6_3_107,-121.2083933,-121.2083933,39.58338,39.58338,2015,5.205826282
21885,Quercus chrysolepis,90464_3_7_6_3_113,-121.2083433,-121.2090433,39.58333,39.58413,2005,2.673100979
21886,Quercus chrysolepis,90464_3_7_6_3_113,-121.2083433,-121.2090433,39.58335,39.58425,2015,5.169994343
21887,Quercus chrysolepis,90464_3_7_6_3_114,-121.2083833,-121.2086833,39.5834,39.5838,2005,2.827521656
21888,Quercus chrysolepis,90464_3_7_6_3_114,-121.2083733,-121.2090733,39.58335,39.58405,2015,5.335757399
21889,Quercus chrysolepis,90464_3_7_6_3_115,-121.2084233,-121.2089233,39.58333,39.58423,2005,2.838891973
21890,Quercus chrysolepis,90464_3_7_6_3_115,-121.2083733,-121.2088733,39.5834,39.5839,2015,5.32862186
21891,Quercus chrysolepis,90464_3_7_6_3_116,-121.2083733,-121.2090733,39.58339,39.58339,2005,2.75707646
21892,Quercus chrysolepis,90464_3_7_6_3_116,-121.2083433,-121.2087433,39.58339,39.58369,2015,5.27265146
21893,Quercus chrysolepis,90464_3_7_6_3_117,-121.2083933,-121.2089933,39.58334,39.58424,2005,2.816016303
21894,Quercus chrysolepis,90464_3_7_6_3_117,-121.2083333,-121.2089333,39.58338,39.58408,2015,5.310381353
21895,Quercus chrysolepis,90464_3_7_6_3_118,-121.2083733,-121.2091733,39.58337,39.58337,2005,2.850593451
21896,Quercus chrysolepis,90464_3_7_6_3_118,-121.2083533,-121.2084533,39.5834,39.5837,2015,5.255387824
21897,Quercus chrysolepis,90464_3_7_6_3_139,-121.2084033,-121.2089033,39.5834,39.5837,2005,2.650377152
21898,Quercus chrysolepis,90464_3_7_6_3_139,-121.2083633,-121.2083633,39.58337,39.58407,2015,5.173990027
21899,Quercus chrysolepis,90464_3_7_6_3_140,-121.2083733,-121.2086733,39.58336,39.58406,2005,2.566127924
21900,Quercus chrysolepis,90464_3_7_6_3_140,-121.2083733,-121.2092733,39.58342,39.58412,2015,5.013117762
21901,Quercus chrysolepis,90464_3_7_6_4_119,-121.2083933,-121.2089933,39.58338,39.58408,2005,2.811023292
21902,Quercus chrysolepis,90464_3_7_6_4_119,-121.2084033,-121.2084033,39.5834,39.5834,2015,5.244032093
21903,Quercus chrysolepis,90464_3_7_6_4_122,-121.2083533,-121.2087533,39.58337,39.58407,2005,2.607782769
21904,Quercus chrysolepis,90464_3_7_6_4_122,-121.2083433,-121.2092433,39.58335,39.58375,2015,5.114001968
21905,Quercus chrysolepis,90464_3_7_6_4_123,-121.2083733,-121.2086733,39.5834,39.5837,2005,2.57123312
21906,Quercus chrysolepis,90464_3_7_6_4_123,-121.2083533,-121.2089533,39.5834,39.5842,2015,5.066766515
21907,Quercus chrysolepis,90464_3_7_6_4_126,-121.2083833,-121.2083833,39.5834,39.5837,2005,2.629541337
21908,Quercus chrysolepis,90464_3_7_6_4_126,-121.2083533,-121.2089533,39.58339,39.58419,2015,5.116266054
21909,Quercus chrysolepis,90464_3_7_6_4_127,-121.2083533,-121.2090533,39.58337,39.58397,2005,2.698687039
21910,Quercus chrysolepis,90464_3_7_6_4_127,-121.2083833,-121.2084833,39.58341,39.58421,2015,5.17952926
21911,Quercus chrysolepis,90464_3_7_6_4_128,-121.2084233,-121.2084233,39.58336,39.58406,2015,5.207748582
21912,Quercus chrysolepis,90464_3_7_6_4_128,-121.2084233,-121.2093233,39.58333,39.58383,2005,2.661621048
21913,Quercus chrysolepis,90464_3_7_6_4_129,-121.2083933,-121.2083933,39.5834,39.5837,2005,2.60380919
21914,Quercus chrysolepis,90464_3_7_6_4_129,-121.2083633,-121.2086633,39.58339,39.58389,2015,5.032738862
21915,Quercus chrysolepis,90464_3_7_6_4_130,-121.2083833,-121.2089833,39.58342,39.58402,2015,4.970209684
21916,Quercus chrysolepis,90464_3_7_6_4_130,-121.2083933,-121.2085933,39.58342,39.58382,2005,2.479091089
21917,Quercus chrysolepis,90464_3_7_6_4_131,-121.2084133,-121.2092133,39.58339,39.58399,2005,2.5557577
21918,Quercus chrysolepis,90464_3_7_6_4_131,-121.2083333,-121.2091333,39.5834,39.5835,2015,5.071230862
21919,Quercus chrysolepis,90464_3_7_6_4_132,-121.2083533,-121.2092533,39.58336,39.58336,2005,2.513049155
21920,Quercus chrysolepis,90464_3_7_6_4_132,-121.2084033,-121.2089033,39.58339,39.58429,2015,5.012334502
21921,Quercus chrysolepis,90464_3_7_6_4_133,-121.2083533,-121.2089533,39.5834,39.5841,2005,2.495157857
21922,Quercus chrysolepis,90464_3_7_6_4_133,-121.2083733,-121.2087733,39.58336,39.58426,2015,5.038096231
21923,Quercus chrysolepis,90464_3_7_6_4_134,-121.2083933,-121.2089933,39.58333,39.58383,2005,2.444804125
21924,Quercus chrysolepis,90464_3_7_6_4_134,-121.2083433,-121.2090433,39.58341,39.58361,2015,4.998577961
21925,Quercus chrysolepis,90464_3_7_6_4_135,-121.2083933,-121.2083933,39.58336,39.58416,2005,2.451087386
21926,Quercus chrysolepis,90464_3_7_6_4_135,-121.2083933,-121.2087933,39.58334,39.58364,2015,5.105281253
21927,Quercus chrysolepis,90464_3_7_6_4_136,-121.2084133,-121.2084133,39.58339,39.58359,2005,2.251955286
21928,Quercus chrysolepis,90464_3_7_6_4_136,-121.2084033,-121.2085033,39.58333,39.58353,2015,4.8922289
21929,Quercus chrysolepis,90635_5_107_6_1_100,-118.3334033,-118.3334033,36.20834,36.20894,2014,6.047433395
